"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032970","regulation of actin filament-based process","121/3925","380/18842",0.318421052631579,1.52858330539725,5.3394549649188,2.56822552457557e-07,1.40812136618872e-05,1.40812136618872e-05,"TMEFF2/PDXP/ARHGAP6/ODAM/KANK1/RHPN1/LMOD1/PTGER4/CCR7/ACTN2/CRACD/CCL21/APOA1/PAK1/GSN/GPM6B/TACR1/RGS4/EDN1/DIXDC1/CCL24/PRKD1/ACTA2/SPTA1/RGCC/CTNNA2/RAC3/PIK3R1/ADD3/BAIAP2/ADRB2/KANK2/MYOC/CAV3/TMOD1/CELSR1/FAM107A/SIGLEC15/WASF3/TENM1/CORO2B/CARMIL2/CFL1/CTTN/CORO1A/ECT2/PPM1E/CIT/TRPM2/SYNPO2/CCL11/LIMK1/MYO3B/CAPZA3/SEMA5A/ANK2/PREX1/MYLK2/BAIAP2L1/SMIM22/SFRP1/SHANK3/PRKN/SPTBN1/SCN5A/KANK3/CDK5R1/GATA4/CTNNA3/RHOF/ATP1A2/CYRIA/NRP1/BST2/SPTB/S1PR1/PDGFRA/CX3CL1/FERMT2/CSF3/TAC1/ITGB1BP1/RAPGEF3/CYFIP2/EPS8/DMTN/PLEKHH2/ZEB2/CXCL12/VIL1/CFL2/NEDD9/PHLDB2/LRP1/CAV1/SYNPO/ARAP3/BIN1/EVL/DAAM2/FHOD3/DLC1/PROX1/SLIT2/CORO1B/RHOD/ARPC5L/ARHGEF16/PAK3/LPAR1/ARHGEF15/ESAM/RND3/ABRACL/RHOQ/PLN/KCNJ2/BST1/RND1/PYCARD/ARF1",121
"GO:0040008","regulation of growth","147/3925","482/18842",0.304979253112033,1.46405581837884,5.29405517722783,2.70614373403392e-07,1.46974240347484e-05,1.46974240347483e-05,"MT3/INHBA/GHR/PLXNA3/LEP/KIF26A/NOG/SEMA7A/RIMS2/TEAD1/XBP1/SGK1/BNIPL/PRDM11/DUSP6/PAK4/SEMA3A/RGS2/TGFBR3/CRYAB/PAK1/MT1M/SPAAR/CIB1/BCL6/GHRH/HPN/PAK5/RGS4/EDN1/SPP1/EGFR/PPARA/GDF15/ACVRL1/IGF1/CAPN3/ERBB2/CAV3/P2RX5/EZR/ZC3H12D/LGI1/CDKN2A/FAM107A/WT1/SOX17/RTN4R/IGF2/TMEM97/EGLN2/CCNB1/CDHR2/PTCH1/SYT1/ZFPM2/MEG3/TMPRSS4/CFL1/CTTN/CCN3/SYT17/FGFR3/IGFBP1/PAPPA2/SGK2/SLC6A4/SIX4/SLC44A4/IL17B/RBP4/LIMK1/ESR2/TRIM46/VIM/CDK1/CISH/RGMA/MAG/KRT17/SEMA5A/GNG4/STAT5B/GJA1/KIF14/ACACB/MT1A/PRSS2/UCN/BASP1/SFRP1/PRKN/ADIPOR1/KIAA0319/HBEGF/KAZALD1/GAP43/NRP1/BST2/AGR2/TBX20/CDH2/STAT5A/LAMTOR2/AKAP6/NPR1/MYL2/FGF2/LTBP4/CXCL12/VIL1/PTK6/NRG1/NRCAM/MFSD2A/SOCS2/OSTN/EXOSC4/MSTN/RNF157/CDKN2D/PROX1/SLIT2/DCUN1D3/PLXNA4/AVPR1A/CYP27B1/AGT/CDKN2C/SCGB3A1/FHL1/ROS1/MMP14/PTCH2/UNC13A/SEMA6D/SEMA3G/PSRC1/SLIT3/MYCBP2/MT1X/MSX1/IGFBPL1/HYAL1/MT1H/ALOX15B/BDNF",147
"GO:0034329","cell junction assembly","149/3925","490/18842",0.304081632653061,1.45974678278955,5.28939620162807,2.73722610337773e-07,1.47272996982669e-05,1.47272996982669e-05,"ARHGAP6/ADGRL3/VLDLR/PLXNA3/NPHS1/MPDZ/CLDN5/ACTN2/CRB3/POU4F1/ZDHHC2/GABRG2/NPAS4/ZNF703/CDH5/PRKCA/HTR4/LRRC15/TLN2/LSR/CRTAC1/CLDN6/IL1RAPL2/GPM6B/CLDN11/GABRG1/EPHB1/THBS2/RAMP2/NLGN3/CLDN18/CBLN4/CDH20/EGFLAM/RAB40C/ACVRL1/RAC3/SRC/CDH11/MYOC/FAM107A/RTN4R/SYNDIG1/DST/FRMPD2/CDH7/LRRTM1/DRD2/LRP4/CORO2B/CDH13/WNT7A/CDH8/LRRTM4/SLC12A5/CFL1/PARD6B/CTTN/ECT2/PKP3/NTRK3/NTNG2/SLITRK3/TSPAN11/CBLN1/HOPX/ILDR1/SNCA/LRFN4/GABRG3/TEK/ANK2/NRXN1/GJA1/GPC4/ZDHHC12/CUX2/CLDN3/SFRP1/CDH15/SHANK3/NECTIN3/GABRE/PCDH17/AMIGO2/SORBS1/CAMSAP3/ROBO2/LRFN1/GAP43/NRP1/LRRTM2/MICALL2/LRFN5/LRRC4B/FERMT2/RELN/CDH2/NPTX1/ITGB1BP1/GPM6A/THSD1/CYFIP2/CCDC141/CSMD2/SLITRK6/GABRA2/AKAP5/DMTN/CNTN5/CNTNAP2/CASKIN1/GABRA4/PHLDB2/CAV1/NRCAM/C1QL2/RTN4RL2/RAB17/CDH12/DKK1/LAMA3/DLC1/FN1/MARK1/PLXNA4/ARMCX5-GPRASP2/CDK5/AGT/ADGRL2/RHOD/GPBAR1/APOD/COL17A1/NLGN1/ARHGEF15/JAM3/ESAM/CLDN19/MMP14/GREM1/MYCBP2/CLDN9/PECAM1/GABRA3/CDH22/SLITRK2/BDNF/GJB2",149
"GO:0060675","ureteric bud morphogenesis","24/3925","42/18842",0.571428571428571,2.7431483166515,5.80111028432332,2.78747335903142e-07,1.47494802507521e-05,1.47494802507521e-05,"NOG/CITED1/GATA3/HS3ST3A1/TCF21/WT1/BMP2/GDNF/KIF26B/LGR4/SIX4/MAGED1/LHX1/PAX2/FGF1/FOXD1/NPNT/FGF2/AGT/SIX2/GREM1/SHH/WNT11/PKD2",24
"GO:0090068","positive regulation of cell cycle process","87/3925","252/18842",0.345238095238095,1.65731877464362,5.3884973417053,2.79289748559411e-07,1.47494802507521e-05,1.47494802507521e-05,"SMC4/CDC25C/MIR221/CCND2/CCNE2/TERT/EZH2/CYP1A1/EDN3/RAB11FIP3/RCC1/CDC6/UBE2C/MAP3K20/EDN1/DTL/EGFR/DDR2/MAPK15/PLK1/RGCC/E2F8/IGF1/CDC25B/ESPL1/CCNE1/PPP1R35/TP63/CCND1/GEN1/IGF2/NDC80/CDC7/CCNB1/CXCR5/STIL/BIRC5/E2F7/DRD2/NCAPH/DBF4/CDC25A/KAT2B/MAD2L1/DLGAP5/ECT2/PKP3/SKA3/CIT/BUB1/MBLAC1/LEF1/EGF/NCAPG2/CDK1/RACGAP1/SPAG5/AURKB/NPM2/PTENP1-AS/KIF14/CDC14A/KCNA5/SACK1D/CDCA8/AURKA/FEN1/TBX20/EREG/KNL1/CDC20/SKA1/NCAPG/RAD51AP1/ADAMTS1/MRGPRX2/CDC14B/PAGR1/KIF23/RRM2/NPR2/MACROH2A1/EPGN/GPSM2/PLK4/GIPC1/ANAPC11",87
"GO:0019731","antibacterial humoral response","39/3925","86/18842",0.453488372093023,2.17697526292401,5.61148116064646,2.81975242888568e-07,1.47494802507521e-05,1.47494802507521e-05,"KLK3/H2BC18/IGHG1/IGHG2/KLK5/DEFB1/CTSG/JCHAIN/H2BC5/TF/SPINK5/RNASE7/IGHG3/H2BC15/H2BC4/FGA/H2BC21/H2BC17/RNASE4/IGHA2/CAMP/H2BC8/H2BC12/ADM/TAC1/H2BC19P/H2BC11/ELANE/H2BC9/IGHG4/VIP/H2BC7/H2BC6/H2BC26/H2BC13/KLK7/DCD/PI3/IGHE",39
"GO:0050878","regulation of body fluid levels","107/3925","327/18842",0.327217125382263,1.57080893667582,5.34113853393146,2.84382891754991e-07,1.47494802507521e-05,1.47494802507521e-05,"NPR3/XBP1/CSN3/OPRK1/F7/CYP4F2/F8/PRKCA/HTR4/VWF/EDN1/TFPI2/ANGPTL1/PPARA/CFTR/FGL1/PF4/CYP4F12/ANGPTL6/CTSG/SRC/MMRN1/TYRO3/VAV3/ANGPT1/ADRA2B/MUC2/ANGPTL7/HSPB1/F12/PRKACB/AQP4/HTR2A/F10/SVEP1/LACRT/F2R/ANGPT4/IL6/P2RY12/AQP1/SLC6A4/OXTR/FGA/PLAU/ADCY4/FLI1/PRRG3/TIFAB/PRKAR2B/F2RL2/CD36/FBLN1/CSN2/EMILIN2/COL3A1/PROC/ADM2/ANO6/STXBP1/NFE2/PEAR1/TFPI/ADCY5/PDGFRA/SCT/AGR2/SERPINC1/ADM/STAT5A/PLAUR/ADCY8/OAS2/NPR1/FAP/DGKB/CDO1/CAV1/TLR4/ADM5/PLA2G4A/VIP/MYL9/FN1/SERPING1/SERPIND1/TPH1/AVPR2/PRLR/ADAMTS18/PROS1/HGFAC/HBB/ANGPTL2/SERPINE2/SAA1/F3/ADORA2A/SELP/ST3GAL4/VAV2/EDNRB/THBD/CEL/ANGPTL4/C1QTNF1/PROZ",107
"GO:0021537","telencephalon development","67/3925","180/18842",0.372222222222222,1.78685633404105,5.44106188692812,2.92158327231075e-07,1.50174597309759e-05,1.50174597309759e-05,"SMC4/EZH1/INHBA/PLXNA3/KIF26A/EZH2/SEMA3A/KCNA1/EPHA5/DIXDC1/SLC8A3/NTRK2/RTN4R/TACC3/DRD2/BMP2/MDK/CFL1/SRD5A2/P2RY12/AQP1/EFNA2/LHX6/NCAPG2/ATP1B2/SALL3/COL3A1/KIF14/SIX3/LHX1/ZIC1/SHANK3/FOS/PAX6/DRAXIN/SCN5A/CDK5R1/MGARP/ROBO2/ATP1A2/SCT/MBOAT7/RELN/FEZF2/NEFL/TUBB2B/CXCL12/CNTNAP2/TACC1/EOMES/SLC2A1/MFSD2A/WDR62/RTN4RL2/PROX1/SLIT2/PLXNA4/AVPR1A/AVPR2/LPAR1/FAT4/NFIB/ARHGAP11B/FEZ1/KCNA2/FOXP2/LRP8",67
"GO:0072080","nephron tubule development","35/3925","74/18842",0.472972972972973,2.27051127560682,5.61715550009465,3.23850546639338e-07,1.64991822743599e-05,1.64991822743599e-05,"NOG/CITED1/POU3F3/KLHL3/GATA3/HS3ST3A1/STAT1/TCF21/WT1/WNT7B/BMP2/IRX1/GDNF/KIF26B/WNK4/LGR4/AQP1/OSR1/SIX4/MAGED1/LHX1/PAX2/FGF1/FOXD1/NPNT/CD24/FGF2/AGT/SIX2/GPC3/GREM1/UMOD/SHH/WNT11/PKD2",35
"GO:0030534","adult behavior","33/3925","68/18842",0.485294117647059,2.32965904833271,5.6343964705732,3.29770451701321e-07,1.66534078109167e-05,1.66534078109167e-05,"LEP/FADD/OPRK1/GRM2/NLGN3/PPARA/SEZ6L/CHRNA5/DRD2/SEZ6L2/HTR2A/SLC1A1/GDNF/DRD4/PENK/SLC6A4/NTF4/SNCA/NRXN1/SHANK3/PRKN/FOSB/CHRNA6/CARTPT/CRHBP/FGF2/CXCL12/CNTNAP2/PNOC/CHRNA4/DMRT3/GAL/EN1",33
"GO:0007423","sensory organ development","120/3925","379/18842",0.316622691292876,1.51995025460901,5.24519122291144,4.00723003914489e-07,2.00605420307454e-05,2.00605420307454e-05,"NEUROG2/INHBA/LCTL/MYOM1/COL5A1/NOG/SLC25A27/CPAMD8/SOX12/DCX/CYP1A1/ESRRB/SGCA/SIPA1L3/MYO7B/GATA3/MEIS2/FGF9/HPN/WNT9B/ABCB5/TH/ACVRL1/MAB21L1/ALDH1A3/MFAP5/TMOD1/OLIG1/SOX2/COL5A2/WT1/CHRDL1/MAF/SERPINF1/RPE65/RP1/ANGPTL7/DRD2/WNT7B/BMP2/TYRP1/WNT7A/MCM2/SLC1A1/COL2A1/CCNA2/SOX11/TMIE/NTRK3/BMPR1B/SPRY2/PLAAT1/FBN2/NTF4/OSR1/SPRY1/STRA6/PTPRM/SIX4/SLC17A7/SLC44A4/SSPN/RBP4/SOBP/TIFAB/MYO3B/MFAP2/KIT/PER2/PAX5/SIX3/LHX1/CLDN3/FREM2/KCNK3/PAX2/ZIC1/FOS/NECTIN3/PAX6/DMD/LENEP/BHLHA15/SCO2/MEIS3/NRP1/PDGFRA/ATP8B1/GPM6A/FGF2/ROR1/ZEB2/TPRN/CRYBG3/SGCG/SAMD11/MFSD2A/ASCL2/EFEMP1/SPRED3/PROX1/BMP6/ADAMTS18/FZD4/CNGA3/PLAAT3/PROX2/CYP26B1/SHROOM2/CLDN19/EPHA4/KDM5B/RP1L1/DLX2/ASCL1/CRB2/MSX1/NES/ESRP1/GJB2",120
"GO:0030072","peptide hormone secretion","75/3925","210/18842",0.357142857142857,1.71446769790719,5.34064325121018,4.04230190273158e-07,2.00616655638153e-05,2.00616655638153e-05,"LEP/NMU/RIMS2/TFR2/EDN3/ECRG4/PRKCA/BRSK2/GHRH/EDN1/MLXIPL/EPHA5/PRKD1/TRPA1/RASL10B/UQCC2/BMP8A/DRD2/TOR2A/PRKACB/SLC25A22/BAIAP3/ITSN1/ALDOA/GPER1/CCN3/ABAT/IL6/KCNB1/STX1A/MYRIP/KCNJ11/ILDR1/FGA/TCF7L2/RBP4/PER2/FFAR3/PDE8B/PASK/CACNA2D1/UCN/KCNA5/PRKN/GCK/RFX6/RAB3A/SLC30A8/ADCY5/CAMP/FAM3D/SCT/RAPGEF3/IFNG/CHGA/ADCY8/CARTPT/CRHBP/DOC2B/FOXO1/ABCA12/VIP/MAFA/CACNG4/ABCC8/TRPM5/NNAT/HADH/NKX6-1/PTPRN2/IRS2/BLK/GAL/GPLD1/FFAR4",75
"GO:0061448","connective tissue development","73/3925","203/18842",0.359605911330049,1.72629161306517,5.33677390842338,4.23196632183048e-07,2.08234445425454e-05,2.08234445425454e-05,"GHR/HOXD3/CNMD/BMP8B/LEP/NOG/ADAMTS12/XBP1/NR5A2/HMGCS2/BMP5/GATA3/WNT10B/ADAMTS7/ZBTB16/CD34/ACTA2/ACVRL1/MBOAT2/HMGA2/TGFBR2/WT1/TRPS1/EPYC/BMP8A/GDF5/PPARG/WNT7B/BMP2/MDK/WNT7A/COL2A1/GPR82/PDGFD/CCN3/BMPR1B/FGFR3/SOX5/OSR1/EGR1/COL3A1/FOXD1/RUNX2/ARID5B/SULF1/FGF2/CCN4/SNORC/SERPINB7/DGAT2/EFEMP1/SACK1A/PARP1/OGN/BMP6/SIX2/CRIP1/BMP3/TIMP1/PLAAT3/NPR2/LPL/MGP/OTOR/NFIB/NKX3-2/SCX/PKDCC/GREM1/HYAL3/HYAL1/GPLD1/WNT11",73
"GO:0042572","retinol metabolic process","28/3925","54/18842",0.518518518518518,2.48915310214673,5.62117382312931,4.51838514929411e-07,2.18591120205767e-05,2.18591120205766e-05,"ADH1C/CYP1A1/HSD17B6/ADH4/ADH1B/ALDH1A2/AKR1C3/CES1/ALDH1A3/RPE65/DHRS3/SDR16C5/CYP1A2/RBP4/RDH16/RETSAT/DHRS9/ADH6/AKR1B15/ADH7/PNPLA2/DGAT2/RDH5/CYP3A4/CEL/ALDH1A1/LIPE/ADH1A",28
"GO:0051932","synaptic transmission, GABAergic","28/3925","54/18842",0.518518518518518,2.48915310214673,5.62117382312931,4.51838514929411e-07,2.18591120205767e-05,2.18591120205766e-05,"GABRP/GABBR2/EZH2/GABRG2/NPAS4/TACR1/GABRG1/HAP1/CLN3/NPY5R/DRD2/BAIAP3/GABRG3/GABRQ/NRXN1/ZDHHC12/STXBP1/GABRE/TAC1/GABRA2/GABRD/GABRA4/ADRA1A/NLGN1/PNOC/CNR2/GABRR1/GABRA3",28
"GO:0007389","pattern specification process","93/3925","277/18842",0.335740072202166,1.61172342431419,5.26112450060519,4.6669090645713e-07,2.23894962372808e-05,2.23894962372808e-05,"HOXD3/NOG/TDRKH/MESP2/HES2/WLS/FOXJ1/HOXB6/CDX1/DNAH11/MEIS2/HOXA9/SEMA3F/ACVRL1/PCSK5/TDRD6/HOXB5/TGFBR2/CRIPTO/WT1/SOX17/CFAP45/CHRDL1/HOXD9/STIL/CIROZ/PTCH1/MID1/WNT7B/BMP2/RIPPLY3/FOXH1/IRX1/WNT7A/HES4/BMPR1B/DOP1B/HOXA4/TLL1/NTF4/OSR1/GATA5/PIERCE1/TIFAB/SIX3/HEY2/LHX1/BASP1/PAX2/SFRP1/ZIC1/FOXD1/GATA4/MEIS3/ROBO2/FOLR1/NRP1/TBX20/CHRD/RELN/DNAAF11/BHLHE41/SOSTDC1/HOXA6/ENKUR/HOXA7/HOXA5/MFNG/DKK1/WNT1/HOXB3/LFNG/TLL2/SIX2/HOXA3/NODAL/HES6/NKX2-5/HOXB1/CYP26B1/HOXD4/ODAD3/GREM1/ASCL1/HOXB9/CRB2/C3/MICAL2/GREM2/LEFTY2/SHH/WNT11/PKD2",93
"GO:0007088","regulation of mitotic nuclear division","49/3925","120/18842",0.408333333333333,1.96020806794055,5.41266207270555,4.83255128388579e-07,2.28300669638132e-05,2.28300669638132e-05,"PDXP/SPC25/CDC25C/EDN3/RCC1/FBXO43/UBE2C/CAV2/EDN1/PLK1/ZWILCH/IGF1/ESPL1/GEN1/IGF2/NDC80/CCNB1/BIRC5/CENPF/TEX14/MAD2L1/DLGAP5/SKA3/NEK2/TTK/BUB1/EGF/DUSP1/AURKB/NUF2/PKMYT1/CDCA8/AURKA/CDCA2/CHEK1/EREG/KNL1/CDC20/SKA1/BUB1B/HASPIN/USP44/MKI67/CCDC8/EPGN/ANAPC11/SPC24/TRIP13/ZWINT",49
"GO:0032956","regulation of actin cytoskeleton organization","108/3925","334/18842",0.323353293413174,1.55226057439262,5.22358406936161,4.83805483686853e-07,2.28300669638132e-05,2.28300669638132e-05,"TMEFF2/PDXP/ARHGAP6/ODAM/KANK1/RHPN1/LMOD1/PTGER4/CCR7/ACTN2/CRACD/CCL21/APOA1/PAK1/GSN/GPM6B/TACR1/RGS4/EDN1/DIXDC1/CCL24/PRKD1/SPTA1/RGCC/CTNNA2/RAC3/PIK3R1/ADD3/BAIAP2/KANK2/MYOC/CAV3/TMOD1/CELSR1/FAM107A/SIGLEC15/WASF3/TENM1/CORO2B/CARMIL2/CFL1/CTTN/CORO1A/ECT2/PPM1E/CIT/TRPM2/SYNPO2/CCL11/LIMK1/MYO3B/CAPZA3/SEMA5A/PREX1/BAIAP2L1/SMIM22/SFRP1/SHANK3/PRKN/SPTBN1/KANK3/CDK5R1/RHOF/CYRIA/NRP1/BST2/SPTB/S1PR1/PDGFRA/CX3CL1/FERMT2/CSF3/TAC1/ITGB1BP1/RAPGEF3/CYFIP2/EPS8/DMTN/PLEKHH2/CXCL12/VIL1/CFL2/NEDD9/PHLDB2/LRP1/SYNPO/ARAP3/BIN1/EVL/DAAM2/FHOD3/DLC1/PROX1/SLIT2/CORO1B/RHOD/ARPC5L/ARHGEF16/PAK3/LPAR1/ARHGEF15/ESAM/RND3/RHOQ/BST1/RND1/PYCARD/ARF1",108
"GO:0051966","regulation of synaptic transmission, glutamatergic","33/3925","69/18842",0.478260869565217,2.29589587371919,5.53170323194907,5.06142234855073e-07,2.36899255777289e-05,2.36899255777289e-05,"CCL2/GRIK1/CACNG5/GRM2/NLGN3/KMO/PLPPR4/CLN3/DRD2/SYT1/HTR2A/CACNG8/GRM4/NRXN1/MAPK8IP2/UCN/SHANK3/PRKN/GRIN2D/STXBP1/ATP1A2/RELN/HOMER3/DKK1/CDK5/CACNG4/GRIN2B/NLGN1/PNOC/GRM8/GRIN2A/ADORA2A/UNC13A",33
"GO:0002791","regulation of peptide secretion","68/3925","186/18842",0.365591397849462,1.75502499828779,5.30810612398727,5.18345238698202e-07,2.40654317676254e-05,2.40654317676254e-05,"LEP/NMU/PYY/TFR2/ECRG4/PRKCA/BRSK2/NPY2R/GHRH/MLXIPL/EPHA5/PRKD1/TRPA1/RASL10B/UQCC2/BMP8A/DRD2/PRKACB/SLC25A22/BAIAP3/ITSN1/ALDOA/GPER1/CCN3/ABAT/IL6/KCNB1/STX1A/MYRIP/KCNJ11/ILDR1/FGA/TCF7L2/RBP4/PER2/FFAR3/PDE8B/PASK/CACNA2D1/UCN/KCNA5/PRKN/GCK/RFX6/SLC30A8/ADCY5/CAMP/FAM3D/SCT/RAPGEF3/IFNG/CHGA/ADCY8/CARTPT/CRHBP/DOC2B/FOXO1/ABCA12/CACNG4/ABCC8/TRPM5/NNAT/HADH/NKX6-1/IRS2/BLK/GPLD1/FFAR4",68
"GO:0048598","embryonic morphogenesis","113/3925","354/18842",0.319209039548023,1.53236604411818,5.18678292342717,5.50465006424363e-07,2.53522163358805e-05,2.53522163358805e-05,"INHBA/COL12A1/HOXC11/HOXD3/MIR221/COL5A1/NOG/KLF4/MESP2/WLS/MIR145/APOA1/NR4A3/BMP5/GATA3/MAP3K20/ZNF281/FZD7/ITGA7/AFF3/HPN/ZBTB16/HOXA9/TH/HMGA2/PPP1R35/ALDH1A3/MFAP5/TCF21/CELSR1/SOX2/TGFBR2/COL5A2/SOX17/IGF2/MMP9/HOXD9/STIL/PTCH1/WNT7B/FOXH1/IRX1/WNT7A/GDNF/LAMB3/COL2A1/SOX11/TMIE/ADIPOQ/LEO1/LBX2/FBN2/HOXA4/RBPMS2/OSR1/STRA6/SIX4/COL11A1/SLC44A4/ATOH8/RBP4/SOBP/TIFAB/ALX1/DUSP1/MYO3B/MFAP2/GJA1/SIX3/LHX1/PAX2/ZIC1/NECTIN3/TBX4/MYH3/GATA4/FOLR1/PDGFRA/TBX20/SULF1/FGF2/TPRN/EOMES/SOX7/DKK1/LAMA3/EFEMP1/DLC1/PITX1/PROX1/FN1/SP9/HOXB3/SIX2/HOXA3/NODAL/PROX2/NKX2-5/MACROH2A1/COL8A1/CYP26B1/HOXD4/MMP14/SCX/GPC3/GREM1/HOXB9/CRB2/MICAL2/MSX1/GREM2/SHH/PKD2",113
"GO:0090257","regulation of muscle system process","86/3925","252/18842",0.341269841269841,1.63826913355576,5.2323342374063,5.71641893409242e-07,2.61185903202937e-05,2.61185903202937e-05,"NPR3/NMU/KLF4/EDN3/JPH2/MIR145/TNNT1/PRKCA/CLIC2/NR4A3/RGS2/PAK1/TACR1/TNNT3/RGS4/EDN1/CASQ2/KCNA1/CNN1/PPARA/PRKD1/IGF1/SLC8A3/ADGRD1/ADRB2/CACNA2D2/CAV3/CACNB3/ADRA2B/JPH1/PPARG/MLIP/TRDN/CTTN/GPER1/KCNB2/F2R/MYOCD/TACR3/ABAT/HRC/GATA5/SPX/TIFAB/EDN2/KIT/ANK2/JPH3/MYLK2/CACNA2D1/UCN/DMD/SCN5A/GATA4/CTNNA3/ATP1A2/PROK2/NPNT/SCN4A/CHGA/AKAP6/CARTPT/MYL2/FOXO1/CAV1/BIN1/ADRA1A/MSTN/TNNI3/MYL9/PARP1/AGT/PPP1R12B/MYBPH/TNNC2/NKX2-5/ABCC8/NOS1/TRIM63/PLN/CACNG1/KCNJ2/JPH4/GNAI1/ADRB3/GSTM2",86
"GO:0019722","calcium-mediated signaling","77/3925","219/18842",0.351598173515982,1.68785039118169,5.25197058257457,5.83530046372543e-07,2.64518305272971e-05,2.64518305272971e-05,"SLC24A4/RYR3/CCR7/GRIK1/NR5A2/NCALD/JPH2/CLIC2/CCR8/CXCR2/CIB1/CCR3/HAP1/EDN1/CASQ2/CCR6/PRKD1/DEFB1/CALCR/TRPA1/IGF1/P2RX5/NMUR1/MCTP1/GPR62/CXCR4/MCOLN2/CXCR5/JPH1/TRDN/CDH13/RGN/LACRT/HRC/TRPM2/P2RY12/TRAT1/EDN2/SLC8A2/ANK2/ACKR3/JPH3/CD22/SAMD14/GRIN2D/DMD/PRNP/ATP1A2/CLEC7A/NFAT5/PDGFRA/CCR4/AKAP6/SELE/JPT2/AKAP5/HOMER3/FCGR3A/ACKR4/PTGDR2/MCTP2/TNNI3/AVPR1A/CCL20/GRIN2B/NOS1/ADGRB2/OPRL1/GRIN2A/EDNRB/RCAN1/JPH4/CXCR3/MYOZ2/BST1/GSTM2/PKD2",77
"GO:0006939","smooth muscle contraction","38/3925","85/18842",0.447058823529412,2.14611015361559,5.43231811476111,6.23776887092139e-07,2.79546099389914e-05,2.79546099389914e-05,"NMU/EDN3/MIR145/RGS2/HTR1D/TACR1/EDN1/CNN1/TRPA1/ADRB2/NMUR1/ADRA2B/DRD2/HTR2A/GDNF/CTTN/GPER1/KCNB2/F2R/MYOCD/TACR3/ABAT/SPX/TIFAB/EDN2/KIT/PTGER3/SCN11A/PROK2/NPNT/SULF1/CAV1/ADRA1A/TNNI3/MYLK/MYH11/EDNRB/ADRB3",38
"GO:0042063","gliogenesis","81/3925","234/18842",0.346153846153846,1.66171484566389,5.22468388162122,6.26393031462548e-07,2.79546099389914e-05,2.79546099389914e-05,"AZU1/CCL2/MIR221/NOG/ZNF365/PTN/GPM6B/LGI4/TTBK1/GCM1/DUSP15/SLC8A3/ERBB2/MYOC/OLIG1/NTRK2/ERBB3/SOX2/CXCR4/BMP2/MDK/TPPP/MYB/SOX11/NTRK3/IL6/CNTFR/PENK/IDH2/P2RY12/GFAP/IL34/ATP1B2/GDPD2/PRX/CDK1/MAG/COL3A1/PTPRZ1/PAX2/ZNF488/CERS2/CX3CL1/IL33/MBOAT7/RELN/CDH2/IFNG/CLCN2/BOK/ZEB2/EOMES/QKI/CFH/LRP1/BIN1/ASCL2/STAP1/DAAM2/SLC7A5/CDK5/E2F1/CDKN2C/LPAR1/LTA/EGR2/ABCC8/PLP1/SERPINE2/MMP14/GPR17/NFIB/EPHA4/ADORA2A/S100B/VCAN/NR3C1/METRN/CSPG5/SHH/LRP8",81
"GO:0002251","organ or tissue specific immune response","27/3925","52/18842",0.519230769230769,2.49257226849584,5.5284668593514,6.98060108432117e-07,3.09133234172592e-05,3.09133234172592e-05,"H2BC18/ZBTB16/DEFB1/H2BC5/BPIFB1/IL6/PRDM16/H2BC15/H2BC4/H2BC21/H2BC17/FFAR3/CLDN2/CAMP/H2BC8/H2BC12/H2BC19P/H2BC11/CR1/H2BC9/RAB17/H2BC7/H2BC6/H2BC26/PIGR/H2BC13/GP2",27
"GO:0061326","renal tubule development","35/3925","76/18842",0.460526315789474,2.21076097888032,5.42513333488131,7.2134863588768e-07,3.17007946321021e-05,3.17007946321021e-05,"NOG/CITED1/POU3F3/KLHL3/GATA3/HS3ST3A1/STAT1/TCF21/WT1/WNT7B/BMP2/IRX1/GDNF/KIF26B/WNK4/LGR4/AQP1/OSR1/SIX4/MAGED1/LHX1/PAX2/FGF1/FOXD1/NPNT/CD24/FGF2/AGT/SIX2/GPC3/GREM1/UMOD/SHH/WNT11/PKD2",35
"GO:0051783","regulation of nuclear division","53/3925","135/18842",0.392592592592593,1.88464449162538,5.29132758248974,7.37950621973459e-07,3.21847100810697e-05,3.21847100810697e-05,"PDXP/SPC25/CDC25C/EDN3/RCC1/FBXO43/UBE2C/CAV2/EDN1/PLK1/ZWILCH/IGF1/ESPL1/GEN1/IGF2/NDC80/CCNB1/BIRC5/CENPF/TEX14/MAD2L1/DLGAP5/SKA3/NEK2/TTK/BUB1/EGF/DUSP1/AURKB/NPM2/NUF2/PKMYT1/CDCA8/AURKA/CDCA2/CHEK1/EREG/KNL1/CDC20/HORMAD1/SKA1/BUB1B/HASPIN/RAD51AP1/USP44/MKI67/CCDC8/NPR2/EPGN/ANAPC11/SPC24/TRIP13/ZWINT",53
